cve_ent,cve_diario,cve_fechaedo,identif,ano,Entidad,Periódico,Fecha,Titular,Tema,Actor1,Actor2,Estatal,Voz,Sentido,Destinatario de la crítica,Contenido,Víctima 7
10,18,2,10182,2011,Durango,El Siglo de Durango,12/07/11,Narco clona ambulancias: Cruz Roja,1,9,8,1,2,1,9999,9999,9999
10,18,3,10183,2011,Durango,El Siglo de Durango,09/02/11,20 mil casas se quedan sin agua,2,8,,0,9999,9999,9999,9999,9999
10,18,4,10184,2011,Durango,El Siglo de Durango,06/01/11,Le quitan certificación al ITD,2,5,,1,0,2,9999,9999,9999
10,18,5,10185,2011,Durango,El Siglo de Durango,16/09/11,Durango celebra con saldo blanco,0,8,,9999,9999,9999,9999,9999,9999
10,18,6,10186,2011,Durango,El Siglo de Durango,29/01/11,Pasaje aumenta 50 centavos,2,8,,0,9999,9999,9999,9999,9999
10,18,7,10187,2011,Durango,El Siglo de Durango,27/11/11,Abuso sexual se dispara,2,8,,0,9999,9999,9999,9999,9999
10,18,8,10188,2012,Durango,El Siglo de Durango,12/03/12,"Zona Centro, la más conflictiva",2,8,,0,9999,9999,9999,9999,9999
10,18,9,10189,2012,Durango,El Siglo de Durango,08/05/12,Muerte de agente modifica operativos,0,7,,9999,9999,9999,9999,9999,9999
10,18,10,101810,2012,Durango,El Siglo de Durango,17/10/12,Megaladrillera no se quiere ir,2,4,,0,9999,9999,9999,9999,9999
10,18,11,101811,2012,Durango,El Siglo de Durango,05/01/12,326 millones más para hospital,2,8,,0,9999,9999,9999,9999,9999
10,18,12,101812,2012,Durango,El Siglo de Durango,08/06/12,Se niega Peña a tercer debate,2,3,,0,9999,9999,9999,9999,9999
10,18,13,101813,2012,Durango,El Siglo de Durango,28/04/12,Violencia pega a carteros: cierran oficina de Correos,0,8,,9999,9999,9999,9999,9999,9999
10,18,14,101814,2012,Durango,El Siglo de Durango,20/05/12,"Cada vez menos ""guaruras""",0,2,,9999,9999,9999,9999,9999,9999
10,18,15,101815,2013,Durango,El Siglo de Durango,15/04/13,Venezuela: gana Maduro elección,2,9999,,0,9999,9999,9999,9999,9999
10,18,16,101816,2013,Durango,El Siglo de Durango,30/07/13,Rescatan 25 niñosatrapados por un río,0,9999,,9999,9999,9999,9999,9999,9999
10,18,17,101817,2013,Durango,El Siglo de Durango,19/06/13,Repartirá Ejército boletas electorales,2,7,3,1,0,0,9999,9999,9999
10,18,18,101818,2013,Durango,El Siglo de Durango,12/12/13,"Sin consulta, dan el sí a corridas de toros",0,8,,9999,9999,9999,9999,9999,9999
10,18,19,101819,2013,Durango,El Siglo de Durango,03/05/13,México y EU amplían agenda,2,3,,0,9999,9999,9999,9999,9999
10,18,20,101820,2013,Durango,El Siglo de Durango,14/09/13,Federales desalojan el Zócalo,2,7,,0,9999,9999,9999,9999,9999
10,18,21,101821,2013,Durango,El Siglo de Durango,09/06/13,Se estrella avioneta: mueren 3 de Durango,0,9999,,9999,9999,9999,9999,9999,9999
11,19,1,11191,2011,Guanajuato,El Sol del Bajío,22/08/11,Garantizan iniciar bien ciclo escolar,2,2,,1,1,0,9999,9999,9999
11,19,2,11192,2011,Guanajuato,El Sol del Bajío,19/07/11,Grave sequía en campo,2,2,3,1,0,1,9999,9999,9999
11,19,3,11193,2011,Guanajuato,El Sol del Bajío,02/03/11,Invierten 157 mdp en obras sociales,2,2,,1,1,0,9999,9999,9999
11,19,4,11194,2011,Guanajuato,El Sol del Bajío,10/02/11,Cura suero de anguila la insuficiencia renal,0,8,,9999,9999,9999,9999,9999,9999
11,19,5,11195,2011,Guanajuato,El Sol del Bajío,23/09/11,Busca gobierno a paisanos perdidos,2,2,3,1,1,0,9999,9999,9999
11,19,6,11196,2011,Guanajuato,El Sol del Bajío,12/03/11,Invertirá CONAGUA 80 mdp en Celaya,2,3,2,1,0,0,9999,9999,9999
11,19,7,11197,2011,Guanajuato,El Sol del Bajío,18/12/11,Cambiemos miedos por esperanza: Peña Nieto,2,3,,0,9999,9999,9999,9999,9999
11,19,8,11198,2012,Guanajuato,El Sol del Bajío,26/03/12,Alienta a mexicanos,2,0,,1,2,0,9999,9999,9999
11,19,9,11199,2012,Guanajuato,El Sol del Bajío,15/05/12,Habrá 50 mil nuevos espacios educativos,2,2,,1,1,0,9999,9999,9999
11,19,10,111910,2012,Guanajuato,El Sol del Bajío,07/11/12,"Se van solos 80% de ""cruceristas""",2,2,,0,9999,9999,9999,9999,9999
11,19,11,111911,2012,Guanajuato,El Sol del Bajío,26/01/12,Celaya puede ser ciudad modelo: IP,2,2,,0,9999,9999,9999,9999,9999
11,19,12,111912,2012,Guanajuato,El Sol del Bajío,06/07/12,Confía gobierno en traer a Toyota,2,2,,1,1,0,9999,9999,9999
11,19,13,111913,2012,Guanajuato,El Sol del Bajío,02/06/12,Quieren candidatos nueva preparatoria,2,2,,0,9999,9999,9999,9999,9999
11,19,14,111914,2012,Guanajuato,El Sol del Bajío,17/06/12,"Entrega Torres Landa su ""Plan Guanajuato""",2,2,,1,1,0,9999,9999,9999
11,19,15,111915,2013,Guanajuato,El Sol del Bajío,13/05/13,Cumbre municipalista definirá rumbo del país,2,2,3,1,0,1,9999,9999,9999
11,19,16,111916,2013,Guanajuato,El Sol del Bajío,17/09/13,Asisten 30 mil,2,8,7,1,0,0,9999,9999,9999
11,19,17,111917,2013,Guanajuato,El Sol del Bajío,21/08/13,Trascenderá el PRI,2,2,,1,0,0,9999,9999,9999
11,19,18,111918,2013,Guanajuato,El Sol del Bajío,03/01/13,Recaudarán por predial 110 mdp,2,2,,0,9999,9999,9999,9999,9999
11,19,19,111919,2013,Guanajuato,El Sol del Bajío,20/12/13,Reconocen servicio,0,6,,9999,9999,9999,9999,9999,9999
11,19,20,111920,2013,Guanajuato,El Sol del Bajío,09/11/13,Banderazo a ITech,2,1,4,1,1,0,9999,9999,9999
11,19,21,111921,2013,Guanajuato,El Sol del Bajío,04/08/13,Respetan amparo,2,2,8,1,1,2,9999,9999,9999
11,20,1,11201,2011,Guanajuato,A.M. Al Día,29/08/11,Caen 2 por masacre,1,7,,0,9999,9999,9999,9999,9999
11,20,2,11202,2011,Guanajuato,A.M. Al Día,09/08/11,Impulsa Tec empleos,2,4,,0,9999,9999,9999,9999,9999
11,20,3,11203,2011,Guanajuato,A.M. Al Día,09/03/11,"Utilizan ""fantasma"" para facturar en DIF",2,1,2,1,0,4,2,2,9999
11,20,4,11204,2011,Guanajuato,A.M. Al Día,17/03/11,Luchan a muerte,2,9999,,0,9999,9999,9999,9999,9999
11,20,5,11205,2011,Guanajuato,A.M. Al Día,07/10/11,Aventaja Córdova dos a uno,2,2,,1,2,0,9999,9999,9999
11,20,6,11206,2011,Guanajuato,A.M. Al Día,19/03/11,"""Truenan"" a 63 bandas",1,3,7,1,1,0,9999,9999,9999
11,20,7,11207,2011,Guanajuato,A.M. Al Día,03/07/11,Atacan bases de la policía,1,7,,0,9999,9999,9999,9999,9999
11,20,8,11208,2012,Guanajuato,A.M. Al Día,07/05/12,Denuncia Bárbara ataques,2,2,,0,9999,9999,9999,9999,9999
11,20,9,11209,2012,Guanajuato,A.M. Al Día,22/05/12,Graffitean templos,0,8,0,9999,9999,9999,9999,9999,9999
11,20,10,112010,2012,Guanajuato,A.M. Al Día,11/04/12,Protestan enfermos de cáncer,2,8,2,1,2,4,0,1,9999
11,20,11,112011,2012,Guanajuato,A.M. Al Día,02/02/12,Amenaza Vietnam a zapateros,2,9999,,1,0,1,9999,9999,9999
11,20,12,112012,2012,Guanajuato,A.M. Al Día,09/03/12,Arrancan con susto,0,9999,,9999,9999,9999,9999,9999,9999
11,20,13,112013,2012,Guanajuato,A.M. Al Día,21/04/12,Terror en asalto,0,9999,,9999,9999,9999,9999,9999,9999
11,20,14,112014,2012,Guanajuato,A.M. Al Día,24/06/12,"""Vamos a sorprender""",2,3,2,1,2,0,9999,9999,9999
11,20,15,112015,2013,Guanajuato,A.M. Al Día,15/07/13,Aprueba PEMEX más gasolineras,2,3,4,0,9999,9999,9999,9999,9999
11,20,16,112016,2013,Guanajuato,A.M. Al Día,30/07/13,Revenden boletos a $1200,0,9999,,9999,9999,9999,9999,9999,9999
11,20,17,112017,2013,Guanajuato,A.M. Al Día,24/07/13,"Pondrán en orden normales ""patito""",2,5,,1,1,3,9999,9999,9999
11,20,18,112018,2013,Guanajuato,A.M. Al Día,12/09/13,Ahorran diputados 350 al mes,2,2,,1,0,4,0,2,9999
11,20,19,112019,2013,Guanajuato,A.M. Al Día,18/10/13,Graban levantón,1,7,,0,9999,9999,9999,9999,9999
11,20,20,112020,2013,Guanajuato,A.M. Al Día,07/12/13,Asaltan a Club León,0,0,,9999,9999,9999,9999,9999,9999
11,20,21,112021,2013,Guanajuato,A.M. Al Día,24/11/13,Aumenta plusvalía la Madero,2,9999,,0,9999,9999,9999,9999,9999
12,21,1,12211,2011,Guerrero,Novedades de Acapulco,12/09/11,Diez años sin cerrar la herida,2,9999,,0,9999,9999,9999,9999,9999
12,21,2,12212,2011,Guerrero,Novedades de Acapulco,16/08/11,Cerrados 11 de 20 módulos de seguridad,2,7,,0,9999,9999,9999,9999,9999
12,21,3,12213,2011,Guerrero,Novedades de Acapulco,29/06/11,Peligro de colapso en cuatro avenidas,2,8,,0,9999,9999,9999,9999,9999
12,21,4,12214,2011,Guerrero,Novedades de Acapulco,07/07/11,Sí habrá tianguis itinerante; seguirá la lucha: turisteros,2,8,,1,2,0,9999,9999,9999
12,21,5,12215,2011,Guerrero,Novedades de Acapulco,30/09/11,"Lunes, regreso a clases gradual sin cetegistas",2,5,8,1,0,0,9999,9999,9999
12,21,6,12216,2011,Guerrero,Novedades de Acapulco,31/12/11,Reclaman en la PGJE al Estado jineteo de bono,2,2,,1,2,1,9999,9999,9999
12,21,7,12217,2011,Guerrero,Novedades de Acapulco,06/11/11,"Difícil recuperar clases en Acapulco, reconoce la SEG",2,5,,0,9999,9999,9999,9999,9999
12,21,8,12218,2012,Guerrero,Novedades de Acapulco,11/06/12,Se triplican casos de dengue en Acapulco,2,8,,0,9999,9999,9999,9999,9999
12,21,9,12219,2012,Guerrero,Novedades de Acapulco,14/08/12,No vamos a permitir que a Guerrero lo invada la delincuencia: AAR,2,1,,1,1,0,9999,9999,9999
12,21,10,122110,2012,Guerrero,Novedades de Acapulco,28/11/12,Piden paz llevando luz por la Costera,1,8,,0,9999,9999,9999,9999,9999
12,21,11,122111,2012,Guerrero,Novedades de Acapulco,22/03/12,Aplica Ejército Plan DN-III en Ometepec,1,7,,0,9999,9999,9999,9999,9999
12,21,12,122112,2012,Guerrero,Novedades de Acapulco,02/11/12,AAR: De 241 millones apoyo al Ayuntamiento de Acapulco,2,1,,0,9999,9999,9999,9999,9999
12,21,13,122113,2012,Guerrero,Novedades de Acapulco,22/09/12,Añoran porteños la paz,1,8,,0,9999,9999,9999,9999,9999
12,21,14,122114,2012,Guerrero,Novedades de Acapulco,19/02/12,Matan a dos en el puerto,1,9999,,0,9999,9999,9999,9999,9999
12,21,15,122115,2013,Guerrero,Novedades de Acapulco,29/07/13,"Catedral de Acapulco, en el abandono institucional",2,9999,,0,9999,9999,9999,9999,9999
12,21,16,122116,2013,Guerrero,Novedades de Acapulco,26/11/13,Se infartó a las puertas del Hospital General,2,2,,0,9999,9999,9999,9999,9999
12,21,17,122117,2013,Guerrero,Novedades de Acapulco,28/08/13,Desarma Ejército a mil de la CRAC,1,7,6,0,9999,9999,9999,9999,9999
12,21,18,122118,2013,Guerrero,Novedades de Acapulco,14/03/13,Cetegistas toman casetas y detienen a legisladores,2,8,5,1,0,2,9999,9999,9999
12,21,19,122119,2013,Guerrero,Novedades de Acapulco,07/06/13,Armados se llevan a tres alumnas,1,9,,0,9999,9999,9999,9999,9999
12,21,20,122120,2013,Guerrero,Novedades de Acapulco,06/04/13,Desalojan la autopista,2,8,,1,0,2,9999,9999,9999
12,21,21,122121,2013,Guerrero,Novedades de Acapulco,08/12/13,"Pese a todo, Novedades en crecimiento",0,9999,,9999,9999,9999,9999,9999,9999
12,22,1,12221,2011,Guerrero,El Sol de Acapulco,07/03/11,Balacean comandancia,1,8,7,0,9999,9999,9999,9999,9999
12,22,2,12222,2011,Guerrero,El Sol de Acapulco,06/09/11,Vencer el miedo es el reto: Peña Nieto,2,3,,1,2,0,9999,9999,9999
12,22,3,12223,2011,Guerrero,El Sol de Acapulco,30/03/11,Se fue el Tianguis turístico,2,3,8,1,0,3,9999,9999,9999
12,22,4,12224,2011,Guerrero,El Sol de Acapulco,14/07/11,Atacan a policías,1,7,,0,9999,9999,9999,9999,9999
12,22,5,12225,2011,Guerrero,El Sol de Acapulco,08/04/11,Calderón: El Tianguis que siga en Acapulco,2,3,,0,9999,9999,9999,9999,9999
12,22,6,12226,2011,Guerrero,El Sol de Acapulco,23/07/11,Dos decapitados en el Bicentenario,1,9999,,0,9999,9999,9999,9999,9999
12,22,7,12227,2011,Guerrero,El Sol de Acapulco,16/01/11,"Sin miedo, hacia el cambio: Ebrard",2,2,3,1,1,0,9999,9999,9999
12,22,8,12228,2012,Guerrero,El Sol de Acapulco,19/03/12,Ejecutan a 21 en Guerrero,1,9999,,1,0,1,9999,9999,9999
12,22,9,12229,2012,Guerrero,El Sol de Acapulco,07/02/12,No vendrán Spring Breakers,1,2,,1,0,1,9999,9999,9999
12,22,10,122210,2012,Guerrero,El Sol de Acapulco,23/05/12,"Ofrece gobierno proceso electoral en ""paz""",2,2,,1,1,0,9999,9999,9999
12,22,11,122211,2012,Guerrero,El Sol de Acapulco,17/05/12,Crean grupo especial para el caso Ayotzinapa y asesinatos de políticos,2,1,,1,1,0,9999,9999,9999
12,22,12,122212,2012,Guerrero,El Sol de Acapulco,09/11/12,Se va director de Catastro por la inseguridad: Walton,1,2,,0,9999,9999,9999,9999,9999
12,22,13,122213,2012,Guerrero,El Sol de Acapulco,12/10/12,"Inseguridad ""golpea"" a negocios de la Progreso",1,8,,0,9999,9999,9999,9999,9999
12,22,14,122214,2012,Guerrero,El Sol de Acapulco,20/05/12,Revive Festival al puerto,2,9999,,0,9999,9999,9999,9999,9999
12,22,15,122215,2013,Guerrero,El Sol de Acapulco,02/09/13,"No entregarán sus armas, advierten comunitarios",1,8,,0,9999,9999,9999,9999,9999
12,22,16,122216,2013,Guerrero,El Sol de Acapulco,10/12/13,Vigilancia especial por cobro de aguinaldo,2,7,,1,0,0,9999,9999,9999
12,22,17,122217,2013,Guerrero,El Sol de Acapulco,25/09/13,Incomunicadas 36 comunidades de Atoyac,2,9999,,0,9999,9999,9999,9999,9999
12,22,18,122218,2013,Guerrero,El Sol de Acapulco,21/03/13,Libera la CETEG el Congreso; se agrupan en el Palacio de Gobierno,2,5,,1,0,2,9999,9999,9999
12,22,19,122219,2013,Guerrero,El Sol de Acapulco,05/07/13,Matan a ocho en Coyuca de Benítez; cinco eran menores,1,9999,,0,9999,9999,9999,9999,9999
12,22,20,122220,2013,Guerrero,El Sol de Acapulco,12/10/13,No llega el agua; se analiza no cobrar octubre: CAPAMA,2,2,,0,9999,9999,9999,9999,9999
12,22,21,122221,2013,Guerrero,El Sol de Acapulco,17/02/13,Inseguridad propicia crisis turística,2,9999,,0,9999,9999,9999,9999,9999
13,23,1,13231,2011,Hidalgo,El Sol de Hidalgo,24/10/11,Impresionante incendio,0,9999,,9999,9999,9999,9999,9999,9999
13,23,2,13232,2011,Hidalgo,El Sol de Hidalgo,20/09/11,Mueren tres en trágica jornada,0,9999,,9999,9999,9999,9999,9999,9999
13,23,3,13233,2011,Hidalgo,El Sol de Hidalgo,13/04/11,Ya no tuvo fiesta de 15 años,0,9999,,9999,9999,9999,9999,9999,9999
13,23,4,13234,2011,Hidalgo,El Sol de Hidalgo,07/04/11,A la cárcel 4 ladrones de autos,0,9999,,9999,9999,9999,9999,9999,9999
13,23,5,13235,2011,Hidalgo,El Sol de Hidalgo,22/04/11,Rescatan a 14 excursionistas,0,9999,,9999,9999,9999,9999,9999,9999
13,23,6,13236,2011,Hidalgo,El Sol de Hidalgo,15/01/11,"Arco Norte, terrible: 2 muertos",0,9999,,9999,9999,9999,9999,9999,9999
13,23,7,13237,2011,Hidalgo,El Sol de Hidalgo,23/01/11,Auto bomba: muere comandante,1,7,,0,9999,9999,9999,9999,9999
13,23,8,13238,2012,Hidalgo,El Sol de Hidalgo,06/08/12,"""Soy monstruo: asesiné a papá""",0,9999,,9999,9999,9999,9999,9999,9999
13,23,9,13239,2012,Hidalgo,El Sol de Hidalgo,21/02/12,Parecía muerte segura,0,9999,,9999,9999,9999,9999,9999,9999
13,23,10,132310,2012,Hidalgo,El Sol de Hidalgo,13/06/12,Abatidos a tiros dos policías municipales,0,7,,9999,9999,9999,9999,9999,9999
13,23,11,132311,2012,Hidalgo,El Sol de Hidalgo,26/07/12,Flamazo por fuga de gas: cundió el pánico,0,9999,,9999,9999,9999,9999,9999,9999
13,23,12,132312,2012,Hidalgo,El Sol de Hidalgo,14/12/12,Capturan a expertos en asaltar OXXOS,0,7,,9999,9999,9999,9999,9999,9999
13,23,13,132313,2012,Hidalgo,El Sol de Hidalgo,09/11/12,Dos mujeres se quitan la vida,0,9999,,9999,9999,9999,9999,9999,9999
13,23,14,132314,2012,Hidalgo,El Sol de Hidalgo,24/06/12,Tipos violentos atracan autobús,0,9999,,9999,9999,9999,9999,9999,9999
13,23,15,132315,2013,Hidalgo,El Sol de Hidalgo,23/09/13,Intentó cruzar arroyo crecido y falleció,0,9999,,9999,9999,9999,9999,9999,9999
13,23,16,132316,2013,Hidalgo,El Sol de Hidalgo,31/12/13,Arrolló al de la moto,0,9999,,9999,9999,9999,9999,9999,9999
13,23,17,132317,2013,Hidalgo,El Sol de Hidalgo,02/10/13,3 muertos y 4 heridos en choque múltiple,0,9999,,9999,9999,9999,9999,9999,9999
13,23,18,132318,2013,Hidalgo,El Sol de Hidalgo,18/04/13,Atropellado por camioneta sobre bulevar Colosio,0,9999,,9999,9999,9999,9999,9999,9999
13,23,19,132319,2013,Hidalgo,El Sol de Hidalgo,09/08/13,Hijo ahogado; padre se salva,0,9999,,9999,9999,9999,9999,9999,9999
13,23,20,132320,2013,Hidalgo,El Sol de Hidalgo,13/07/13,Muere joven en brutal encontronazo,0,9999,,9999,9999,9999,9999,9999,9999
13,23,21,132321,2013,Hidalgo,El Sol de Hidalgo,31/03/13,Cuchillo en mano robó auto a una conductora,0,7,,9999,9999,9999,9999,9999,9999
13,24,1,13241,2011,Hidalgo,Milenio Hidalgo,12/12/11,Conforman bloque de izquierda para las extraordinarias,2,2,,1,0,0,9999,9999,9999
13,24,2,13242,2011,Hidalgo,Milenio Hidalgo,27/09/11,Investigan a custodios por fuga en el Cereso,2,2,,0,9999,9999,9999,9999,9999
13,24,3,13243,2011,Hidalgo,Milenio Hidalgo,17/08/11,Revierte Tribunal resultado: el PRI gana la Reforma,2,2,,0,9999,9999,9999,9999,9999
13,24,4,13244,2011,Hidalgo,Milenio Hidalgo,11/08/11,Policía enfrenta a criminales; hay tres detenidos,0,7,,9999,9999,9999,9999,9999,9999
13,24,5,13245,2011,Hidalgo,Milenio Hidalgo,29/04/11,Comando ataca sede del MP en Tula; mueren 3,1,7,3,0,9999,9999,9999,9999,9999
13,24,6,13246,2011,Hidalgo,Milenio Hidalgo,07/05/11,Detienen a otros 20 vinculados con zetas,1,9,7,1,0,0,9999,9999,9999
13,24,7,13247,2011,Hidalgo,Milenio Hidalgo,27/02/11,Caen 5 polis en operativo federal,1,7,,0,9999,9999,9999,9999,9999
13,24,8,13248,2012,Hidalgo,Milenio Hidalgo,13/08/12,Buscan a la UNAM para realizar Atlas de Riesgos,2,2,5,1,0,0,9999,9999,9999
13,24,9,13249,2012,Hidalgo,Milenio Hidalgo,28/02/12,Partidos reciben al mes más de 2 mdp,2,2,,1,0,4,0,2,9999
13,24,10,132410,2012,Hidalgo,Milenio Hidalgo,25/07/12,Empleo y viviendas a gente de Yahualica,2,2,3,0,9999,9999,9999,9999,9999
13,24,11,132411,2012,Hidalgo,Milenio Hidalgo,25/10/12,Consolidan inversión de 600 mdp,2,4,,1,1,0,9999,9999,9999
13,24,12,132412,2012,Hidalgo,Milenio Hidalgo,05/10/12,Saquean aulas y roban laptops de la Autónoma,2,9999,,0,9999,9999,9999,9999,9999
13,24,13,132413,2012,Hidalgo,Milenio Hidalgo,06/01/12,Cárceles de Hidalgo con sobre-población,2,2,,1,0,1,9999,9999,9999
13,24,14,132414,2012,Hidalgo,Milenio Hidalgo,01/07/12,"Los 300 distritos, bajo resguardo policiaco",2,7,,1,0,0,9999,9999,9999
13,24,15,132415,2013,Hidalgo,Milenio Hidalgo,14/10/13,Beneficio fiscal a municipios en zona de desastre,2,2,,1,1,0,9999,9999,9999
13,24,16,132416,2013,Hidalgo,Milenio Hidalgo,23/04/13,Darán aumentos a sindicalizados en la Casa Rule,2,2,,0,9999,9999,9999,9999,9999
13,24,17,132417,2013,Hidalgo,Milenio Hidalgo,11/12/13,Piden reubicar confinamiento por Cobalto 60,2,2,3,1,2,1,9999,9999,9999
13,24,18,132418,2013,Hidalgo,Milenio Hidalgo,30/05/13,Mejorar carreteras por seguridad: FOR,2,1,,1,1,0,9999,9999,9999
13,24,19,132419,2013,Hidalgo,Milenio Hidalgo,06/09/13,CNDH pide cambio al Código Penal Estatal,2,3,,1,2,4,0,6,9999
13,24,20,132420,2013,Hidalgo,Milenio Hidalgo,27/07/13,Ordeña a PEMEX provoca fuga de gasolina en Tula,2,3,2,0,9999,9999,9999,9999,9999
13,24,21,132421,2013,Hidalgo,Milenio Hidalgo,30/06/13,"Politizar justicia, un riesgo para la democracia: CCQ",2,3,2,1,2,0,9999,9999,9999
14,25,1,14251,2011,Jalisco,El Informador,19/12/11,Reprueba la mitad de policías,2,7,,0,9999,9999,9999,9999,9999
14,25,2,14252,2011,Jalisco,El Informador,11/10/11,Cierran Chapultepec por Juegos,0,9999,,9999,9999,9999,9999,9999,9999
14,25,3,14253,2011,Jalisco,El Informador,31/08/11,Falsean incapacidades en PGJE,2,2,,1,0,4,0,0,9999
14,25,4,14254,2011,Jalisco,El Informador,18/08/11,Exigen útiles de marca y cuotas,2,6,,1,2,4,1,1,9999
14,25,5,14255,2011,Jalisco,El Informador,06/05/11,Arrancan nuevos frentes de obra,2,9999,,0,9999,9999,9999,9999,9999
14,25,6,14256,2011,Jalisco,El Informador,10/12/11,El Itei ignora ley de información,2,2,,1,0,4,0,0,9999
14,25,7,14257,2011,Jalisco,El Informador,20/03/11,Aliados bombardean Libia,2,9999,,0,9999,9999,9999,9999,9999
14,25,8,14258,2012,Jalisco,El Informador,03/09/12,"Deforestado, el oriente tapatío",2,9999,,1,0,1,9999,9999,9999
14,25,9,14259,2012,Jalisco,El Informador,27/03/12,México será quinta potencia turística,2,3,,1,1,0,9999,9999,9999
14,25,10,142510,2012,Jalisco,El Informador,22/08/12,Heredan prepago con rezagos,2,2,,1,0,1,9999,9999,9999
14,25,11,142511,2012,Jalisco,El Informador,29/11/12,Cumplí con mi deber: Calderón,2,3,,0,9999,9999,9999,9999,9999
14,25,12,142512,2012,Jalisco,El Informador,09/11/12,Congelan transparencia sindical,2,3,,0,9999,9999,9999,9999,9999
14,25,13,142513,2012,Jalisco,El Informador,20/01/12,Impugnan elección de ombudsman,2,6,2,1,2,4,0,1,9999
14,25,14,142514,2012,Jalisco,El Informador,15/07/12,Atrasan mantenimiento carretero,2,2,,1,0,4,1,1,9999
14,25,15,142515,2013,Jalisco,El Informador,25/11/13,Opacidad y discrecionalidad en ASEJ,2,2,,1,0,4,0,2,9999
14,25,16,142516,2013,Jalisco,El Informador,04/06/13,Se dispara en barrios robo de autos,2,8,,0,9999,9999,9999,9999,9999
14,25,17,142517,2013,Jalisco,El Informador,16/01/13,Aprueban crédito y auditarán juegos,2,2,,1,0,0,9999,9999,9999
14,25,18,142518,2013,Jalisco,El Informador,13/06/13,Piden controlar sueldos de burócratas,2,2,,1,1,4,1,2,9999
14,25,19,142519,2013,Jalisco,El Informador,27/09/13,Ciclones dejan daños por 75 mil MDP,0,2,,9999,9999,9999,9999,9999,9999
14,25,20,142520,2013,Jalisco,El Informador,17/08/13,Ambulantes pagan $6 mil al mes,2,8,2,0,9999,9999,9999,9999,9999
14,25,21,142521,2013,Jalisco,El Informador,24/11/13,Guadalajara busca congelar 600 plazas,2,2,,0,9999,9999,9999,9999,9999
14,26,1,14261,2011,Jalisco,Milenio Jalisco,10/01/11,En diez días ya van en Jalisco 27 ejecuciones,1,9999,,1,0,1,9999,9999,9999
14,26,2,14262,2011,Jalisco,Milenio Jalisco,29/11/11,2 mil parquímetros más en calles de GDL,2,2,,0,9999,9999,9999,9999,9999
14,26,3,14263,2011,Jalisco,Milenio Jalisco,08/06/11,Ordenan detener a ex tesorero corrupto,2,2,,0,9999,9999,9999,9999,9999
14,26,4,14264,2011,Jalisco,Milenio Jalisco,25/08/11,"La Minerva, peatonal los fines de semana",0,9999,,9999,9999,9999,9999,9999,9999
14,26,5,14265,2011,Jalisco,Milenio Jalisco,13/05/11,Alista SIAPA denuncia por desvío de 348 mdp,2,2,,0,9999,9999,9999,9999,9999
14,26,6,14266,2011,Jalisco,Milenio Jalisco,28/05/11,Paran obras en GDL por contaminación,2,2,,0,9999,9999,9999,9999,9999
14,26,7,14267,2011,Jalisco,Milenio Jalisco,27/03/11,Suben delitos pero se ponen palomita,2,2,,1,0,4,1,1,9999
14,26,8,14268,2012,Jalisco,Milenio Jalisco,02/01/12,Matan con golpiza al padre de reo prófugo,0,9999,,9999,9999,9999,9999,9999,9999
14,26,9,14269,2012,Jalisco,Milenio Jalisco,10/04/12,Falló 40% de urnas en prueba electoral,2,2,,0,9999,9999,9999,9999,9999
14,26,10,142610,2012,Jalisco,Milenio Jalisco,03/10/12,Cuesta a Jalisco $14 mil millones la inseguridad,2,2,8,1,0,1,9999,9999,9999
14,26,11,142611,2012,Jalisco,Milenio Jalisco,10/05/12,Masacre apunta a venganza del narco,1,9,,0,9999,9999,9999,9999,9999
14,26,12,142612,2012,Jalisco,Milenio Jalisco,02/03/12,Argüelles reparte dinero sin frenos,2,2,,1,0,4,1,2,9999
14,26,13,142613,2012,Jalisco,Milenio Jalisco,21/01/12,Siedo investiga tráfico de niños en Jalisco,2,3,,1,0,1,9999,9999,9999
14,26,14,142614,2012,Jalisco,Milenio Jalisco,16/09/12,85 municipios de Jalisco están en bancarrota,2,2,,1,0,1,9999,9999,9999
14,26,15,142615,2013,Jalisco,Milenio Jalisco,16/09/13,Crean OPD para definir tarifas de transporte,2,2,,1,0,0,9999,9999,9999
14,26,16,142616,2013,Jalisco,Milenio Jalisco,18/06/13,Arman Fuerza Única sin aclarar el costo,2,2,7,0,9999,9999,9999,9999,9999
14,26,17,142617,2013,Jalisco,Milenio Jalisco,23/01/13,Solapa el contralor vicios del CAPECE,2,2,,1,0,4,0,2,9999
14,26,18,142618,2013,Jalisco,Milenio Jalisco,11/07/13,PRI-AN pacta movilidad por la Ley Vitrina,2,2,,1,0,0,9999,9999,9999
14,26,19,142619,2013,Jalisco,Milenio Jalisco,04/10/13,"Los diputados facturan dulces, café y tampones",2,2,,1,0,4,0,2,9999
14,26,20,142620,2013,Jalisco,Milenio Jalisco,26/01/13,Tiroteo en la región Valles deja 7 muertos,1,9999,,0,9999,9999,9999,9999,9999
14,26,21,142621,2013,Jalisco,Milenio Jalisco,01/12/13,Municipios de Jalisco cada vez más endeudados,2,2,,1,0,3,9999,9999,9999
15,27,1,15271,2011,México,El Sol de Toluca,31/01/11,"Alertan sobre facciones de ""La familia"". Podrín venir a delinquir al Edo. De Méx: Procurador de justicia",1,2,9,1,1,1,9999,9999,9999
